ปีการศึกษา,ชื่อโรงเรียน,อำเภอที่ตั้งรร.,ขนาดโรงเรียน,ที่ตั้งโรงเรียน,สังกัด,เขตพื้นที่ฯ,จำนวนผู้เข้าสอบ,ว 1.1 (Mean),ว 1.1 (S.D.),ว 1.2 (Mean),ว 1.2 (S.D.),ว 1.3 (Mean),ว 1.3 (S.D.),ว 2.1 (Mean),ว 2.1 (S.D.),ว 2.2 (Mean),ว 2.2 (S.D.),ว 2.3 (Mean),ว 2.3 (S.D.),ว 3.1 (Mean),ว 3.1 (S.D.),ว 3.2 (Mean),ว 3.2 (S.D.),ว 4.2 (Mean),ว 4.2 (S.D.)
2565,บ้านแม่ป๋าม,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,8,37.50,48.41,40.63,32.92,12.50,33.07,29.69,19.70,16.67,16.67,18.75,24.21,62.50,21.65,37.50,30.90,12.50,21.65
2565,บ้านแม่แมะ,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,7,28.57,45.18,57.14,22.02,28.57,45.18,35.71,23.56,14.29,24.28,28.57,24.74,35.71,34.99,28.57,21.30,14.29,22.59
2565,บ้านแม่อ้อใน,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,16,18.75,39.03,40.63,31.72,31.25,46.35,51.56,22.48,29.17,28.57,50.00,25.00,46.88,27.78,45.83,35.11,31.25,29.97
2565,บ้านรินหลวง,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,24,50.00,50.00,36.46,32.26,33.33,47.14,42.19,21.29,33.33,23.57,27.08,28.79,41.67,27.64,54.17,28.57,27.08,32.21
2565,บ้านสบคาบ,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,4,25.00,43.30,62.50,27.95,0.00,0.00,31.25,27.24,8.33,14.43,37.50,21.65,25.00,25.00,25.00,14.43,37.50,41.46
2565,บ้านสันป่าเกี๊ยะ,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,4,0.00,0.00,87.50,21.65,75.00,43.30,40.63,29.81,41.67,14.43,62.50,21.65,37.50,41.46,66.67,23.57,37.50,21.65
2565,บ้านหนองเขียว,เชียงดาว,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,40,22.50,41.76,33.13,28.17,25.00,43.30,30.00,21.25,34.17,34.55,12.50,21.65,27.50,27.27,28.33,24.21,18.75,26.66
2565,บ้านหนองแขม,เชียงดาว,เล็ก,นอกเมือง,กองบัญชาการตำรวจตระเวนชายแดน,-,12,16.67,37.27,20.83,30.33,83.33,37.27,34.38,19.85,38.89,26.64,29.17,24.65,45.83,13.82,30.56,28.73,16.67,31.18
2565,บ้านหนองบัว,เชียงดาว,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,14,28.57,45.18,23.21,27.49,21.43,41.03,33.04,26.56,19.05,20.76,21.43,24.74,21.43,24.74,42.86,34.34,14.29,22.59
2565,บ้านห้วยจะค่าน ตชด.อนุสรณ์,เชียงดาว,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 3,19,15.79,36.46,34.21,32.66,5.26,22.33,28.29,25.92,22.81,24.31,34.21,32.66,26.32,33.91,26.32,27.74,15.79,28.34
